Player,Team,Phase,Opponent,Venue,Season,Match Result,Role_x,Runs Scored,Balls Faced,Strike Rate,Economy Rate,Wickets Taken,Dot Ball Percentage,Performance vs Team,Bowling Economy vs Team,Rolling Strike Rate,Rolling Economy Rate,Consistency Score,Role_y
GJ Maxwell,Royal Challengers Bangalore,Death Overs,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Loss,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,191.0,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Death Overs,Punjab Kings,Sharjah Cricket Stadium,2021,Loss,Batter,20.0,13.0,153.85,0.0,0.0,30.77,153.8461538,0.0,168.548,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Death Overs,Rajasthan Royals,Dubai International Cricket Stadium,2021,Win,Batter,22.0,6.0,366.67,0.0,0.0,0.0,366.6666667,0.0,246.4666667,7.5,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Death Overs,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",2022,Win,Bowler,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,138.5425,7.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Death Overs,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2023,Loss,Batter,12.0,6.0,200.0,0.0,0.0,33.33,200.0,0.0,147.668,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Death Overs,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Loss,Batter,26.0,16.0,162.5,0.0,0.0,37.5,162.5,0.0,110.834,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Death Overs,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Win,Batter,5.0,3.0,166.67,0.0,0.0,33.33,166.6666667,0.0,144.334,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Death Overs,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",2022,Loss,Batter,10.0,8.0,125.0,0.0,0.0,25.0,125.0,0.0,227.992,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",2022,Loss,Batter,5.0,3.0,166.67,9.67,1.0,83.33,166.6666667,9.67,127.33,7.156,170.8099709,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",2023,Loss,Batter,56.0,27.0,207.41,9.5,0.0,47.22,207.4074074,9.5,91.206,7.008,170.8099709,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",2022,Loss,Batter,3.0,3.0,100.0,5.5,2.0,33.33,100.0,5.5,122.796,7.6,170.8099709,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Chennai Super Kings,Sharjah Cricket Stadium,2021,Win,Bowler,0.0,0.0,0.0,8.5,1.0,25.0,0.0,8.5,124.135,5.926666667,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Win,Batter,12.0,10.0,120.0,0.0,0.0,30.0,120.0,0.0,112.75,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2023,Loss,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,146.714,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Delhi Capitals,Dubai International Cricket Stadium,2021,Win,Batter,32.0,23.0,139.13,0.0,0.0,30.43,139.1304348,0.0,139.13,6.625,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",2023,Loss,Batter,24.0,14.0,171.43,0.0,0.0,35.71,171.4285714,0.0,98.434,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",2021,Loss,Batter,20.0,11.0,181.82,0.0,0.0,27.27,181.8181818,0.0,137.5175,11.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Delhi Capitals,"Wankhede Stadium, Mumbai",2022,Loss,Batter,36.0,23.0,156.52,5.0,0.0,72.46000000000001,156.5217391,5.0,106.228,5.1,170.8099709,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Gujarat Titans,"Brabourne Stadium, Mumbai",2022,Loss,Batter,8.0,9.0,88.89,0.0,0.0,55.56,88.88888889,0.0,117.948,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",2023,Loss,Batter,11.0,5.0,220.0,0.0,0.0,40.0,220.0,0.0,142.434,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Gujarat Titans,"Wankhede Stadium, Mumbai",2022,Loss,Batter,18.0,7.0,257.14,11.54,0.0,67.03,257.1428571,11.54,139.656,6.208,170.8099709,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Kolkata Knight Riders,"Eden Gardens, Kolkata",2023,Win,Batter,1.0,3.0,33.33,0.0,0.0,66.67,33.33333333,0.0,101.152,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Loss,Batter,53.0,34.0,155.88,12.0,0.0,57.35,155.8823529,12.0,215.388,9.372,170.8099709,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Kolkata Knight Riders,Sharjah Cricket Stadium,2021,Loss,Batter,15.0,16.0,93.75,8.33,0.0,53.47,93.75,8.33,214.728,6.5275,170.8099709,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",2021,Loss,Batter,10.0,17.0,58.82,0.0,0.0,47.06,58.82352941,0.0,88.15,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Loss,Batter,4.0,5.0,80.0,0.0,0.0,60.0,80.0,0.0,125.79,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",2022,Win,Bowler,0.0,0.0,0.0,6.0,1.0,50.0,0.0,6.0,0.0,7.3,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Lucknow Super Giants,"Eden Gardens, Kolkata",2022,Loss,Batter,9.0,10.0,90.0,0.0,0.0,60.0,90.0,0.0,133.566,0.0,85.40498545,All-Rounder
GJ Maxwell,Royal Challengers Bangalore,Middle Overs,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",2023,Loss,Batter,22.0,15.0,146.67,0.0,0.0,40.0,146.6666667,0.0,155.768,0.0,85.40498545,All-Rounder
